Trait	Marker	Chr	Pos	marker_F	p	marker_Rsq	add_F	add_p	dom_F	dom_p	marker_df	marker_MS	error_df	error_MS	model_df	model_MS	minorObs
CotColor	ss715579188	phavu.Chr02	38235629	0.06476	0.9373	9.0407E-5	0.05938	0.80752	0.07019	0.79111	2	102.17171	1119	1577.68567	8	61852.93571	25
CotColor	ss715579191	phavu.Chr02	38320262	0.6993	0.49715	9.7908E-4	1.35054	0.24543	0.04922	0.82448	2	1103.48329	1116	1577.98185	8	61637.21974	89
CotColor	ss715579192	phavu.Chr02	38360550	0.33499	0.71542	4.6911E-4	0.61219	0.43413	0.0583	0.80924	2	529.15408	1117	1579.61129	8	61443.44273	111
CotColor	ss715579194	phavu.Chr02	38407658	0.35474	0.70144	4.9678E-4	0.69001	0.40634	0.02008	0.88735	2	560.36602	1117	1579.65494	8	61440.59381	111
CotColor	ss715579196	phavu.Chr02	38438736	0.66346	0.51527	9.2687E-4	1.27794	0.25852	0.05007	0.82298	2	1046.5429	1118	1577.39352	8	61836.59272	112
CotColor	ss715579197	phavu.Chr02	38461485	0.04328	0.95764	6.072E-5	0.08653	0.76869	1.1395E-4	0.99148	2	68.31784	1114	1578.36926	8	61495.42056	23
CotColor	ss715579199	phavu.Chr02	38517922	0.65178	0.52132	9.1276E-4	1.25263	0.26329	0.05199	0.81967	2	1026.80417	1114	1575.38801	8	61864.60168	112
CotColor	ss715579202	phavu.Chr02	38557327	0.46139	0.63052	6.4366E-4	0.00136	0.97061	0.92143	0.33731	2	727.41921	1119	1576.56816	8	62009.24758	23
CotColor	ss715579203	phavu.Chr02	38600822	0.81379	0.3672	5.6718E-4	0.81379	0.3672	NaN	NaN	1	1281.97811	1120	1575.31485	7	70843.01719	1
CotColor	ss715579204	phavu.Chr02	38642722	0.24705	0.61926	1.7344E-4	0.24705	0.61926	NaN	NaN	1	390.61352	1115	1581.1021	7	69893.66018	24
CotColor	ss715579212	phavu.Chr02	38791329	7.39338	6.4592E-4	0.0102	11.99569	5.5344E-4	2.77204	0.0962	2	11503.22394	1116	1555.88135	8	64791.16351	156
CotColor	ss715579215	phavu.Chr02	38839329	1.16909	0.31103	0.00163	2.30961	0.12886	0.03057	0.86123	2	1842.35212	1118	1575.88186	8	62048.092	102
CotColor	ss715579217	phavu.Chr02	38890432	6.78925	0.00117	0.00941	11.68582	6.5249E-4	1.88344	0.17022	2	10605.48231	1116	1562.09875	8	63898.50018	161
CotColor	ss715579220	phavu.Chr02	38991215	1.25026	0.28683	0.00174	2.45417	0.1175	0.04843	0.82586	2	1968.34403	1119	1574.35024	8	62319.47879	126
CotColor	ss715579223	phavu.Chr02	39059282	1.26484	0.28269	0.00177	2.50429	0.11382	0.02757	0.86816	2	1992.89734	1118	1575.61255	8	62085.72831	126
CotColor	ss715579225	phavu.Chr02	39085506	5.47057	0.00432	0.00768	10.94377	9.6949E-4	0.00722	0.93229	2	8554.68101	1103	1563.76282	8	62995.6176	163
CotColor	ss715579227	phavu.Chr02	39112133	0.07523	0.78393	5.2464E-5	0.07523	0.78393	NaN	NaN	1	118.58173	1120	1576.35359	7	70676.81771	23
CotColor	ss715579229	phavu.Chr02	39140734	3.99959	0.01859	0.00557	7.93008	0.00495	0.07571	0.78324	2	6242.04638	1109	1560.66968	8	63705.14877	176
CotColor	ss715579234	phavu.Chr02	39225427	0.00766	0.93027	5.4816E-6	0.00766	0.93027	NaN	NaN	1	12.173	1103	1589.1146	7	66844.48888	34
CotColor	ss715579236	phavu.Chr02	39258554	0.45311	0.501	3.3396E-4	0.45311	0.501	NaN	NaN	1	726.28856	1081	1602.88979	7	63152.04596	28
CotColor	ss715579237	phavu.Chr02	39280018	1.27569	0.27964	0.00178	2.50675	0.11364	0.04678	0.82881	2	2010.77294	1117	1576.21893	8	62000.21992	126
CotColor	ss715579238	phavu.Chr02	39309715	1.14422	0.31885	0.00161	1.94447	0.16346	0.34511	0.55702	2	1806.40783	1114	1578.72798	8	61501.12133	124
CotColor	ss715579240	phavu.Chr02	39333728	0.98907	0.37225	0.00138	1.92819	0.16523	0.0516	0.82035	2	1560.25744	1116	1577.49216	8	61783.87795	123
CotColor	ss715579241	phavu.Chr02	39381297	0.87587	0.41679	0.00123	1.32039	0.25077	0.43203	0.51113	2	1378.98973	1113	1574.41946	8	61928.21656	124
CotColor	ss715579242	phavu.Chr02	39405104	7.02752	9.2693E-4	0.00971	12.43038	4.3953E-4	1.61778	0.20367	2	10944.13064	1116	1557.32572	8	64594.42007	157
CotColor	ss715579243	phavu.Chr02	39438340	0.84219	0.43104	0.00117	1.68175	0.19496	0.00413	0.94877	2	1326.86923	1119	1575.49675	8	62159.11009	124
CotColor	ss715579253	phavu.Chr02	39646861	4.9484	0.00725	0.00686	9.54356	0.00206	0.35872	0.54934	2	7733.28382	1116	1562.78524	8	63806.7084	58
CotColor	ss715579254	phavu.Chr02	39694318	1.09691	0.33426	0.00153	1.98078	0.15959	0.21443	0.64341	2	1728.91253	1118	1576.16586	8	61985.58775	103
CotColor	ss715579257	phavu.Chr02	39770819	0.00457	0.9461	3.1897E-6	0.00457	0.9461	NaN	NaN	1	7.20946	1120	1576.45303	7	70660.90739	22
CotColor	ss715579259	phavu.Chr02	39798890	6.68168	0.00131	0.00951	10.60229	0.00116	2.74414	0.0979	2	10473.91957	1092	1567.55857	8	61436.28056	61
CotColor	ss715579269	phavu.Chr02	39902829	5.87236	0.0029	0.00815	11.47717	7.2912E-4	0.275	0.6001	2	9179.57373	1116	1563.18354	8	63651.3638	164
CotColor	ss715579272	phavu.Chr02	39979488	5.03022	0.00669	0.00699	9.39381	0.00223	0.66941	0.41343	2	7866.81599	1115	1563.91162	8	63536.49116	58
CotColor	ss715579273	phavu.Chr02	40014278	11.02679	9.27E-4	0.00762	11.02679	9.27E-4	NaN	NaN	1	17213.80596	1120	1561.09	7	73118.9926	60
CotColor	ss715579274	phavu.Chr02	40040347	5.92598	0.00275	0.0082	11.66166	6.6089E-4	0.19866	0.65589	2	9260.35234	1118	1562.66918	8	63918.14856	177
CotColor	ss715579276	phavu.Chr02	40092915	10.74019	2.3979E-5	0.01474	19.95487	8.7333E-6	1.51631	0.21844	2	16639.90498	1118	1549.31131	8	65723.62174	200
CotColor	ss715579278	phavu.Chr02	40173679	8.38933	2.4188E-4	0.01154	15.5287	8.6293E-5	1.24654	0.26445	2	13041.70292	1119	1554.55871	8	65087.81851	233
CotColor	ss715579279	phavu.Chr02	40218622	9.06921	1.2385E-4	0.01247	17.97623	2.4213E-5	0.17544	0.6754	2	14085.51839	1118	1553.11394	8	65294.61123	240
CotColor	ss715579282	phavu.Chr02	40261579	7.20849	7.7518E-4	0.00995	12.69753	3.8156E-4	1.71139	0.19107	2	11237.86355	1118	1558.97507	8	64373.11138	229
CotColor	ss715579283	phavu.Chr02	40288008	6.50996	0.00155	0.009	13.00127	3.2501E-4	0.02993	0.86268	2	10147.8842	1117	1558.8249	8	64286.67697	231
CotColor	ss715579285	phavu.Chr02	40317959	8.3335	2.5558E-4	0.01148	16.67624	4.7489E-5	0.00557	0.94051	2	12959.65476	1118	1555.12801	8	65013.14533	241
CotColor	ss715579288	phavu.Chr02	40383855	7.57141	5.4191E-4	0.0105	14.8545	1.2276E-4	0.29768	0.58545	2	11816.83276	1114	1560.71787	8	63976.18306	237
CotColor	ss715579290	phavu.Chr02	40427922	8.4469	2.2864E-4	0.01166	15.4038	9.2139E-5	1.48332	0.22351	2	13090.87539	1112	1549.78399	8	65167.98492	231
CotColor	ss715579292	phavu.Chr02	40449654	7.77549	4.4314E-4	0.01074	15.43643	9.0583E-5	0.12666	0.72199	2	12053.99515	1112	1550.25508	8	65133.12624	232
CotColor	ss715579293	phavu.Chr02	40482690	5.91493	0.00278	0.00822	11.40463	7.5787E-4	0.43105	0.51161	2	9249.37086	1115	1563.73173	8	63525.39577	228
CotColor	ss715579297	phavu.Chr02	40584802	7.83416	4.1811E-4	0.0108	13.8209	2.1104E-4	1.83707	0.17557	2	12197.24519	1118	1556.93181	8	64733.23486	225
CotColor	ss715579298	phavu.Chr02	40615333	7.54431	5.565E-4	0.01041	13.38453	2.6552E-4	1.69576	0.19311	2	11754.4169	1118	1558.05101	8	64502.24972	228
CotColor	ss715579300	phavu.Chr02	40652161	7.25815	7.3819E-4	0.01004	13.78749	2.1481E-4	0.73212	0.39238	2	11302.35394	1115	1557.19478	8	64378.05581	238
CotColor	ss715579302	phavu.Chr02	40710407	0.00457	0.9461	3.1897E-6	0.00457	0.9461	NaN	NaN	1	7.20946	1120	1576.45303	7	70660.90739	22
CotColor	ss715579304	phavu.Chr02	40775244	9.77252	6.2027E-5	0.01346	19.55761	1.0714E-5	0.00486	0.94444	2	15168.99206	1116	1552.20849	8	65245.48391	237
CotColor	ss715579307	phavu.Chr02	40878607	9.34414	9.4553E-5	0.01295	18.64488	1.7153E-5	0.05919	0.80783	2	14508.08295	1110	1552.64007	8	64692.43795	239
CotColor	ss715579308	phavu.Chr02	40910831	9.56585	7.5994E-5	0.01317	17.62033	2.9109E-5	1.50344	0.2204	2	14856.85927	1117	1553.11457	8	65253.60864	236
CotColor	ss715579310	phavu.Chr02	40936653	18.07364	2.3024E-5	0.0124	18.07364	2.3024E-5	NaN	NaN	1	28005.23592	1119	1549.50721	7	74832.50191	244
CotColor	ss715579311	phavu.Chr02	40964222	9.13474	1.1612E-4	0.01257	17.27714	3.477E-5	0.99246	0.31936	2	14192.55088	1118	1553.68941	8	65111.78321	240
CotColor	ss715579312	phavu.Chr02	41020729	9.10184	1.1993E-4	0.0125	17.66285	2.8472E-5	0.54796	0.45931	2	14131.61303	1119	1552.61071	8	65360.29604	239
CotColor	ss715579314	phavu.Chr02	41068135	9.52736	7.8926E-5	0.0131	19.06418	1.3811E-5	0.00745	0.93122	2	14769.59312	1117	1550.23006	8	65467.47283	236
CotColor	ss715579315	phavu.Chr02	41099473	6.98666	9.6514E-4	0.00967	13.88461	2.0412E-4	0.09991	0.752	2	10884.82025	1115	1557.94372	8	64273.67239	210
CotColor	ss715579317	phavu.Chr02	41141330	9.29568	9.9128E-5	0.0128	18.52218	1.8266E-5	0.08436	0.77153	2	14428.62062	1116	1552.1859	8	65185.69297	244
CotColor	ss715579318	phavu.Chr02	41176370	0.42292	0.65523	5.9395E-4	0.08645	0.76879	0.75941	0.3837	2	667.27676	1112	1577.77041	8	61555.51398	265
CotColor	ss715579320	phavu.Chr02	41261358	3.89569	0.02061	0.00543	6.13874	0.01337	1.64905	0.19936	2	6101.21444	1112	1566.14501	8	63264.34696	65
CotColor	ss715579323	phavu.Chr02	41331273	6.77158	0.00119	0.00937	13.38952	2.6486E-4	0.16367	0.68588	2	10554.00311	1115	1558.57352	8	64353.06687	551
CotColor	ss715579325	phavu.Chr02	41361574	7.4156	6.3191E-4	0.01026	14.78679	1.2717E-4	0.0569	0.81151	2	11563.54958	1116	1559.35402	8	64313.29257	551
CotColor	ss715579326	phavu.Chr02	41412525	8.33556	2.5522E-4	0.01163	16.07262	6.5043E-5	0.60425	0.43713	2	12986.91659	1106	1558.01305	8	63856.25757	548
CotColor	ss715579328	phavu.Chr02	41434481	0.30277	0.73883	4.2692E-4	0.27298	0.60145	0.33273	0.56417	2	477.25599	1107	1576.29088	8	61356.94005	26
CotColor	ss715579336	phavu.Chr02	41586720	9.00954	1.3137E-4	0.01246	17.41859	3.2319E-5	0.60664	0.43622	2	14036.23733	1115	1557.93005	8	64378.74829	223
CotColor	ss715579367	phavu.Chr02	41786607	0.02265	0.9776	3.1693E-5	0.00476	0.94502	0.04055	0.84045	2	35.75198	1117	1578.30019	8	61650.39701	22
CotColor	ss715579369	phavu.Chr02	41828455	0.86241	0.42243	0.00121	1.48816	0.22276	0.23767	0.62599	2	1356.30368	1113	1572.69599	8	62260.76353	291
CotColor	ss715579371	phavu.Chr02	41908385	0.91093	0.40245	0.00127	1.4777	0.22439	0.34502	0.55707	2	1432.34517	1117	1572.40613	8	62392.47866	290
CotColor	ss715579373	phavu.Chr02	41946239	0.00216	0.96293	1.5071E-6	0.00216	0.96293	NaN	NaN	1	3.40643	1120	1576.45643	7	70660.3641	22
CotColor	ss715579374	phavu.Chr02	41969316	0.84163	0.43128	0.00117	1.59947	0.20624	0.0851	0.77056	2	1323.93977	1118	1573.06634	8	62412.50455	290
CotColor	ss715579376	phavu.Chr02	42013575	0.86279	0.42227	0.00123	1.64211	0.20031	0.08484	0.7709	2	1357.28481	1093	1573.13959	8	61101.8975	268
CotColor	ss715579380	phavu.Chr02	42067284	0.41685	0.65922	5.8396E-4	0.06146	0.80425	0.77226	0.37971	2	657.72715	1115	1577.83583	8	61670.40288	21
CotColor	ss715579382	phavu.Chr02	42155458	3.32712	0.03625	0.00464	6.60501	0.0103	0.05483	0.81491	2	5214.51145	1112	1567.27718	8	63041.43438	542
CotColor	ss715579384	phavu.Chr02	42255290	9.06012	1.2496E-4	0.01245	17.52007	3.0656E-5	0.60633	0.43634	2	14067.87471	1119	1552.72463	8	65344.36146	224
CotColor	ss715579387	phavu.Chr02	42292513	0.63364	0.53085	8.8775E-4	1.22474	0.26867	0.04358	0.83467	2	997.98363	1113	1575.00954	8	61920.0988	279
CotColor	ss715579389	phavu.Chr02	42337744	1.0679	0.34408	0.00149	0.54861	0.45904	1.58691	0.20803	2	1679.51751	1117	1572.72746	8	62388.31157	23
CotColor	ss715579390	phavu.Chr02	42372540	8.54739	2.0702E-4	0.01176	16.50052	5.2028E-5	0.60017	0.43868	2	13271.87467	1118	1552.7395	8	65229.79943	223
CotColor	ss715579392	phavu.Chr02	42417680	1.38691	0.25028	0.00195	2.43048	0.11928	0.34477	0.55721	2	2183.34685	1108	1574.2563	8	61768.86649	264
CotColor	ss715579393	phavu.Chr02	42448605	8.22381	2.8473E-4	0.01132	15.87665	7.1977E-5	0.57697	0.44766	2	12788.12576	1119	1555.01194	8	65024.42422	243
CotColor	ss715579394	phavu.Chr02	42469258	9.62901	7.1419E-5	0.01322	17.75838	2.7102E-5	1.49183	0.22219	2	14918.80855	1117	1549.36043	8	65708.74502	242
CotColor	ss715579397	phavu.Chr02	42606583	7.48339	5.9116E-4	0.01041	14.24943	1.6857E-4	0.72092	0.39603	2	11669.90487	1111	1559.4416	8	63740.18782	218
CotColor	ss715579398	phavu.Chr02	42672105	0.19433	0.82341	2.7354E-4	0.23584	0.62732	0.15301	0.69575	2	306.75148	1110	1578.48038	8	61341.93503	25
CotColor	ss715579404	phavu.Chr02	42838494	7.33555	6.8389E-4	0.01014	14.33864	1.6083E-4	0.34093	0.55941	2	11423.04383	1115	1557.21728	8	64481.58044	251
CotColor	ss715579407	phavu.Chr02	42926060	0.86769	0.4202	0.00122	0.37973	0.53788	1.35553	0.24456	2	1369.09003	1115	1577.85823	8	61704.45294	26
CotColor	ss715579409	phavu.Chr02	42965909	0.2079	0.81232	2.9175E-4	0.30421	0.58137	0.11184	0.73813	2	328.20455	1114	1578.65465	8	61406.69366	20
CotColor	ss715579411	phavu.Chr02	42996883	0.17766	0.83725	2.4821E-4	0.34793	0.55541	0.00771	0.93006	2	280.06972	1117	1576.39929	8	61980.03354	309
CotColor	ss715579413	phavu.Chr02	43043525	5.49956	0.0042	0.00776	9.44454	0.00217	1.54981	0.21343	2	8520.36392	1086	1549.27991	8	64103.02479	233
CotColor	ss715579414	phavu.Chr02	43073364	4.9151	0.00749	0.0068	9.09714	0.00262	0.73521	0.39138	2	7672.94691	1117	1561.09717	8	63974.52131	227
CotColor	ss715579416	phavu.Chr02	43128583	1.99859	0.13601	0.00279	6.7173E-4	0.97933	3.99651	0.04584	2	3137.33929	1114	1569.77615	8	62634.63616	194
CotColor	ss715579417	phavu.Chr02	43166682	1.29851	0.27335	0.00183	2.57379	0.10893	0.02549	0.87319	2	2044.66885	1108	1574.62985	8	61673.06814	290
CotColor	ss715579419	phavu.Chr02	43193982	1.21588	0.29684	0.0017	2.43202	0.11916	0.00193	0.965	2	1916.99973	1115	1576.63115	8	61635.66154	298
CotColor	ss715579420	phavu.Chr02	43219027	1.23016	0.29264	0.00171	0.18424	0.66784	2.27587	0.13168	2	1933.78321	1118	1571.97539	8	62564.96541	238
CotColor	ss715579421	phavu.Chr02	43240525	0.12402	0.88337	1.7515E-4	0.23204	0.63011	0.01621	0.89871	2	195.34923	1104	1575.11431	8	61472.86863	478
CotColor	ss715579423	phavu.Chr02	43313817	0.27797	0.75737	3.9123E-4	0.05074	0.82182	0.50522	0.47736	2	437.05043	1106	1572.28893	8	61911.0743	233
CotColor	ss715579424	phavu.Chr02	43384073	1.04096	0.35346	0.00145	1.90604	0.16768	0.17729	0.6738	2	1638.00496	1118	1573.55143	8	62321.332	306
CotColor	ss715579425	phavu.Chr02	43411717	1.64453	0.19357	0.0023	3.04698	0.08116	0.24414	0.62133	2	2590.5462	1115	1575.25402	8	61951.6632	283
CotColor	ss715579426	phavu.Chr02	43438850	0.87202	0.41839	0.00122	1.73797	0.18767	0.00761	0.9305	2	1374.69479	1115	1576.45257	8	61726.1941	302
CotColor	ss715579427	phavu.Chr02	43470524	0.82636	0.43791	0.00115	1.42287	0.23318	0.23083	0.63101	2	1301.96547	1119	1575.54127	8	62152.88415	303
CotColor	ss715579429	phavu.Chr02	43509234	0.93079	0.39455	0.0013	1.4541	0.22813	0.40826	0.52299	2	1465.40951	1112	1574.37097	8	61957.39556	295
CotColor	ss715579431	phavu.Chr02	43546615	0.79109	0.4536	0.00111	1.5803	0.20898	0.00329	0.95424	2	1249.62669	1116	1579.62653	8	61358.75927	297
CotColor	ss715579434	phavu.Chr02	43632505	0.34607	0.70754	4.8334E-4	0.69026	0.40625	0.00249	0.9602	2	545.86749	1118	1577.33514	8	61909.69851	522
CotColor	ss715579437	phavu.Chr02	43694104	0.31983	0.72634	4.4628E-4	0.62769	0.42837	0.01251	0.91095	2	504.35653	1119	1576.96684	8	61953.48191	262
CotColor	ss715579443	phavu.Chr02	43812689	0.85757	0.42447	0.0012	0.24482	0.62084	1.47022	0.22557	2	1351.62305	1117	1576.09975	8	61893.5006	241
CotColor	ss715579445	phavu.Chr02	43851078	0.10884	0.89689	1.5193E-4	0.11248	0.7374	0.10529	0.74563	2	171.69755	1119	1577.5614	8	61870.31717	253
CotColor	ss715579447	phavu.Chr02	43903960	1.27261	0.2805	0.00177	2.14634	0.14319	0.40003	0.5272	2	2003.457	1119	1574.28748	8	62328.25703	108
CotColor	ss715579448	phavu.Chr02	43931909	1.53639	0.21561	0.00215	1.79904	0.1801	1.2733	0.25939	2	2418.93381	1112	1574.42908	8	61917.56911	247
CotColor	ss715579449	phavu.Chr02	43971846	0.97466	0.37764	0.00136	0.95073	0.32975	0.99859	0.31787	2	1532.71957	1115	1572.57116	8	62270.05104	297
CotColor	ss715579450	phavu.Chr02	44006187	0.06331	0.93866	8.8847E-5	0.08923	0.76521	0.03746	0.84657	2	100.03219	1115	1580.13869	8	61242.91017	136
CotColor	ss715579454	phavu.Chr02	44086839	2.52922	0.08018	0.00354	1.56439	0.21129	3.49055	0.06198	2	3975.48412	1112	1571.81982	8	62199.037	212
CotColor	ss715579456	phavu.Chr02	44117573	2.34071	0.09673	0.00327	4.56542	0.03284	0.11961	0.72953	2	3685.7105	1116	1574.60946	8	62094.29293	553
CotColor	ss715579459	phavu.Chr02	44210028	2.2331	0.10767	0.00311	3.46261	0.06303	1.00357	0.31666	2	3508.99964	1118	1571.35939	8	62700.13983	553
CotColor	ss715579460	phavu.Chr02	44243447	5.04262	0.00661	0.00705	9.96221	0.00164	0.13085	0.71762	2	7869.52719	1106	1560.60261	8	63378.14947	512
CotColor	ss715579462	phavu.Chr02	44276483	6.58688	0.00143	0.00909	13.16727	2.9776E-4	0.01806	0.89313	2	10246.2532	1116	1555.55588	8	64739.32865	458
CotColor	ss715579463	phavu.Chr02	44297292	7.6166	5.1833E-4	0.01059	13.6369	2.3254E-4	1.58908	0.20772	2	11896.85564	1112	1561.96373	8	63707.70643	459
CotColor	ss715579465	phavu.Chr02	44323825	10.85366	2.1457E-5	0.01488	21.72069	3.5335E-6	0.00596	0.93848	2	16760.98249	1116	1544.26992	8	66256.10873	358
CotColor	ss715579467	phavu.Chr02	44373187	1.30334	0.27204	0.00183	2.52653	0.11223	0.08222	0.77436	2	2053.91896	1113	1575.8923	8	61733.42886	524
CotColor	ss715579469	phavu.Chr02	44405328	4.97852	0.00704	0.00693	9.87824	0.00172	0.08692	0.76819	2	7787.60613	1112	1564.23965	8	63489.52965	243
CotColor	ss715579470	phavu.Chr02	44442390	1.84081	0.15917	0.00258	1.66846	0.19673	2.01163	0.15638	2	2889.79392	1109	1569.85276	8	62395.75062	274
CotColor	ss715579471	phavu.Chr02	44486013	1.89164	0.15131	0.00263	3.3789	0.0663	0.40618	0.52405	2	2974.70515	1119	1572.55156	8	62571.06907	270
CotColor	ss715579477	phavu.Chr02	44633514	2.54521	0.07891	0.00355	3.27142	0.07077	1.81662	0.17799	2	3999.10909	1115	1571.22663	8	62594.68769	275
CotColor	ss715579478	phavu.Chr02	44673660	2.94128	0.05321	0.0041	5.88023	0.01547	0.00756	0.93073	2	4615.2038	1115	1569.11264	8	62879.00315	278
CotColor	ss715579480	phavu.Chr02	44723768	2.92617	0.05401	0.00407	5.55045	0.01865	0.30533	0.58067	2	4586.04086	1116	1567.25278	8	63157.92244	269
CotColor	ss715579485	phavu.Chr02	44860334	1.69014	0.18496	0.00236	2.26173	0.13289	1.11831	0.29051	2	2660.81707	1118	1574.31863	8	62228.84976	264
CotColor	ss715579486	phavu.Chr02	44896742	2.77196	0.06297	0.00385	4.95376	0.02623	0.59197	0.44182	2	4347.66843	1118	1568.44498	8	63058.57988	279
CotColor	ss715579487	phavu.Chr02	44937500	2.36812	0.09413	0.00329	4.71693	0.03008	0.02343	0.87837	2	3715.34094	1117	1568.89994	8	62928.91171	279
CotColor	ss715579488	phavu.Chr02	44965732	3.31653	0.03664	0.00463	5.42505	0.02003	1.20699	0.27217	2	5201.37173	1113	1568.31865	8	62773.35919	281
CotColor	ss715579490	phavu.Chr02	45006011	2.74248	0.06485	0.00383	5.36285	0.02075	0.12632	0.72235	2	4299.22492	1112	1567.64016	8	62862.45914	273
CotColor	ss715579492	phavu.Chr02	45056798	3.57467	0.02835	0.00497	5.80888	0.01611	1.3387	0.24751	2	5611.55308	1117	1569.80989	8	62898.6441	282
CotColor	ss715579494	phavu.Chr02	45082898	2.99472	0.05045	0.00417	4.84383	0.02795	1.14497	0.28484	2	4700.01478	1115	1569.43617	8	62899.02854	278
CotColor	ss715579496	phavu.Chr02	45169738	0.56777	0.56695	7.9519E-4	0.91154	0.33991	0.22464	0.63562	2	893.70625	1113	1574.05312	8	61983.66948	294
CotColor	ss715579497	phavu.Chr02	45198324	2.61808	0.07339	0.00365	4.45212	0.03508	0.78489	0.37584	2	4116.17997	1117	1572.21589	8	62431.70584	276
CotColor	ss715579498	phavu.Chr02	45235552	2.39443	0.09169	0.00333	4.40835	0.03599	0.38295	0.53616	2	3764.99574	1118	1572.39522	8	62545.96989	282
CotColor	ss715579500	phavu.Chr02	45269288	0.79982	0.44967	0.00112	0.6123	0.43409	0.98735	0.32061	2	1260.96616	1115	1576.55643	8	61771.62985	241
CotColor	ss715579502	phavu.Chr02	45309459	1.83465	0.16015	0.00256	1.71277	0.1909	1.95506	0.16232	2	2889.84708	1116	1575.15091	8	62066.40012	244
CotColor	ss715579504	phavu.Chr02	45347268	1.06687	0.34443	0.00149	1.15924	0.28185	0.97453	0.32377	2	1681.32843	1117	1575.94057	8	61932.31276	239
CotColor	ss715579513	phavu.Chr02	45535684	1.33249	0.26424	0.00186	2.02932	0.15457	0.63632	0.42522	2	2096.92182	1116	1573.68823	8	62317.6465	103
CotColor	ss715579514	phavu.Chr02	45577562	18.5904	1.1428E-8	0.0252	36.84539	1.7499E-9	0.35666	0.55049	2	28397.13394	1115	1527.51566	8	68778.70772	203
CotColor	ss715579516	phavu.Chr02	45626060	5.83471	0.00301	0.00808	11.61181	6.7869E-4	0.0673	0.79536	2	9109.68667	1116	1561.2929	8	63956.91557	39
CotColor	ss715579517	phavu.Chr02	45661398	18.77262	9.5837E-9	0.02549	37.10166	1.5413E-9	0.4615	0.49707	2	28686.42924	1114	1528.09953	8	68609.58112	207
CotColor	ss715579518	phavu.Chr02	45706109	22.88521	1.8168E-10	0.03071	45.55717	2.3759E-11	0.24405	0.62139	2	34645.72232	1117	1513.89129	8	70655.48419	247
CotColor	ss715579519	phavu.Chr02	45728502	6.5128	0.00154	0.00906	12.48773	4.2641E-4	0.54298	0.46136	2	10188.41469	1114	1564.36893	8	63434.9998	31
CotColor	ss715579520	phavu.Chr02	45754481	13.86114	2.0663E-4	0.00956	13.86114	2.0663E-4	NaN	NaN	1	21588.48718	1119	1557.48315	7	73679.97345	37
CotColor	ss715579523	phavu.Chr02	45893563	15.26565	2.8798E-7	0.02083	30.55739	4.034E-8	0.00126	0.97165	2	23461.26975	1115	1536.86625	8	67381.95131	199
CotColor	ss715579524	phavu.Chr02	45935654	16.44011	9.186E-8	0.02232	31.8401	2.1199E-8	1.03902	0.30827	2	25203.45481	1118	1533.04626	8	68057.67422	106
CotColor	ss715579528	phavu.Chr02	46036919	16.67047	7.3508E-8	0.02271	31.79578	2.1692E-8	1.53004	0.21637	2	25552.57638	1114	1532.80515	8	67877.22917	191
CotColor	ss715579532	phavu.Chr02	46103306	11.00231	1.8548E-5	0.01513	21.77978	3.4287E-6	0.23968	0.62453	2	17039.58779	1115	1548.72831	8	65662.25833	25
CotColor	ss715579533	phavu.Chr02	46125766	32.79048	1.3176E-8	0.02222	32.79048	1.3176E-8	NaN	NaN	1	50222.48245	1120	1531.61797	7	77834.51781	59
CotColor	ss715579535	phavu.Chr02	46166859	30.7338	3.6916E-8	0.02095	30.7338	3.6916E-8	NaN	NaN	1	47236.14419	1117	1536.94459	7	76805.6262	55
CotColor	ss715579538	phavu.Chr02	46230017	0.81436	0.36703	5.6818E-4	0.81436	0.36703	NaN	NaN	1	1283.0544	1119	1575.53267	7	70737.69483	1
CotColor	ss715579541	phavu.Chr02	46337600	NaN	NaN	0	NaN	NaN	NaN	NaN	0	NaN	1120	1575.31485	6	82342.41402	0
CotColor	ss715579549	phavu.Chr02	46542618	2.75653	0.06394	0.00384	3.80161	0.05145	1.70905	0.19138	2	4332.25274	1117	1571.62989	8	62654.07051	122
CotColor	ss715579550	phavu.Chr02	46610204	3.07839	0.04642	0.00427	3.72036	0.05401	2.43165	0.11919	2	4825.33957	1118	1567.48945	8	63191.51797	124
CotColor	ss715579552	phavu.Chr02	46662438	0.84893	0.42815	0.00119	0.34429	0.55748	1.35346	0.24492	2	1336.60819	1111	1574.45891	8	61871.76312	95
CotColor	ss715579553	phavu.Chr02	46694829	7.73907	4.5919E-4	0.01066	15.39815	9.2377E-5	0.09248	0.76111	2	12044.6339	1119	1556.34079	8	64838.55126	28
CotColor	ss715579555	phavu.Chr02	46745928	7.79718	4.337E-4	0.01077	14.32658	1.6185E-4	1.26438	0.26107	2	12123.39624	1115	1554.84388	8	64785.29971	486
CotColor	ss715579557	phavu.Chr02	46770056	7.58067	5.3698E-4	0.01049	14.04614	1.8752E-4	1.11376	0.2915	2	11800.94123	1114	1556.71549	8	64441.13393	488
CotColor	ss715579558	phavu.Chr02	46798900	7.60152	5.2597E-4	0.01051	14.75908	1.2903E-4	0.45121	0.5019	2	11851.60061	1117	1559.10852	8	64334.31774	25
CotColor	ss715579560	phavu.Chr02	46851639	6.60415	0.00141	0.00918	11.65578	6.6309E-4	1.5468	0.21387	2	10316.37295	1112	1562.10396	8	63858.62531	529
